Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2355_3145,495,Swallow,White-throated,Hirundo,albigularis,0.0,8.3,0.0,20.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,25.0,4,67,6.0
2355_3145,496,Swallow,Wire-tailed,Hirundo,smithii,40.0,50.0,20.0,40.0,66.7,85.7,0.0,0.0,28.6,50.0,62.5,25.0,31,67,46.3
2355_3145,499,Swallow,Grey-rumped,Pseudhirundo,griseopyga,20.0,8.3,0.0,20.0,33.3,71.4,100.0,100.0,14.3,0.0,37.5,0.0,16,67,23.9
2355_3145,500,Swallow,Mosque,Cecropis,senegalensis,20.0,16.7,20.0,40.0,0.0,14.3,0.0,0.0,28.6,25.0,37.5,50.0,16,67,23.9
2355_3145,501,Swallow,Red-breasted,Cecropis,semirufa,20.0,8.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,37.5,0.0,8,67,11.9
2355_3145,502,Swallow,"Greater Striped",Cecropis,cucullata,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,503,Swallow,"Lesser Striped",Cecropis,abyssinica,40.0,50.0,20.0,0.0,33.3,42.9,50.0,0.0,42.9,50.0,87.5,75.0,31,67,46.3
2355_3145,506,Martin,Rock,Ptyonoprogne,fuligula,0.0,8.3,0.0,0.0,0.0,14.3,50.0,0.0,0.0,0.0,0.0,0.0,3,67,4.5
2355_3145,507,Martin,"Common House",Delichon,urbicum,20.0,25.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6,67,9.0
2355_3145,509,Martin,Brown-throated,Riparia,paludicola,0.0,8.3,40.0,40.0,66.7,42.9,100.0,100.0,42.9,0.0,12.5,0.0,17,67,25.4
2355_3145,513,Cuckooshrike,Black,Campephaga,flava,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,517,Drongo,Fork-tailed,Dicrurus,adsimilis,60.0,83.3,80.0,60.0,33.3,85.7,50.0,100.0,85.7,50.0,50.0,75.0,46,67,68.7
2355_3145,521,Oriole,Black-headed,Oriolus,larvatus,0.0,33.3,20.0,0.0,0.0,28.6,0.0,100.0,14.3,12.5,12.5,0.0,11,67,16.4
2355_3145,527,Tit,"Southern Black",Melaniparus,niger,20.0,41.7,60.0,40.0,66.7,57.1,50.0,100.0,57.1,12.5,62.5,50.0,31,67,46.3
2355_3145,530,Tit,"Grey Penduline",Anthoscopus,caroli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,1,67,1.5
2355_3145,533,Babbler,Arrow-marked,Turdoides,jardineii,0.0,33.3,40.0,40.0,33.3,42.9,50.0,100.0,28.6,25.0,50.0,50.0,24,67,35.8
2355_3145,545,Bulbul,Dark-capped,Pycnonotus,tricolor,60.0,83.3,60.0,20.0,33.3,71.4,100.0,100.0,71.4,50.0,62.5,75.0,43,67,64.2
2355_3145,546,Brownbul,Terrestrial,Phyllastrephus,terrestris,0.0,8.3,0.0,0.0,0.0,0.0,50.0,0.0,14.3,0.0,12.5,0.0,4,67,6.0
2355_3145,550,Greenbul,Yellow-bellied,Chlorocichla,flaviventris,40.0,16.7,0.0,0.0,0.0,14.3,50.0,0.0,28.6,0.0,37.5,25.0,12,67,17.9
2355_3145,551,Greenbul,Sombre,Andropadus,importunus,0.0,0.0,0.0,20.0,0.0,14.3,0.0,0.0,0.0,37.5,37.5,50.0,10,67,14.9
2355_3145,552,Thrush,Kurrichane,Turdus,libonyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,12.5,0.0,2,67,3.0
2355_3145,557,Thrush,Groundscraper,Turdus,litsitsirupa,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,25.0,3,67,4.5
2355_3145,570,Chat,Familiar,Oenanthe,familiaris,20.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5,67,7.5
2355_3145,573,Chat,"Mocking Cliff",Thamnolaea,cinnamomeiventris,20.0,16.7,20.0,20.0,0.0,28.6,0.0,0.0,28.6,12.5,62.5,50.0,17,67,25.4
